order_id,order_date,customer_id,customer_name,gender,age,city,state,region,product_id,product_name,category,quantity,unit_price,discount,sales,cost,profit
O03716,2025-07-05,C0730,Nikhil Nair,Female,58,Ahmedabad,Gujarat,West,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O03717,2025-09-24,C0963,Amit Patel,Male,53,Kolkata,West Bengal,East,P005,Office Chair,Furniture,3,8500,0.2,20400.0,18000,2400.0
O03718,2025-09-26,C0235,Pooja Kapoor,Female,51,Hyderabad,Telangana,South,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O03719,2025-04-07,C0167,Aditi Singh,Female,50,Kochi,Kerala,South,P009,Running Shoes,Sports,1,4500,0.0,4500.0,2700,1800.0
O03720,2025-12-23,C0240,Aarav Kapoor,Female,57,Hyderabad,Telangana,South,P005,Office Chair,Furniture,1,8500,0.1,7650.0,6000,1650.0
O03721,2025-10-21,C0917,Ananya Desai,Male,44,Hyderabad,Telangana,South,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O03722,2025-01-01,C0242,Kavya Gupta,Female,51,Kolkata,West Bengal,East,P017,Table Lamp,Home Decor,2,1800,0.05,3420.0,1900,1520.0
O03723,2025-10-22,C0442,Amit Nair,Female,29,Mumbai,Maharashtra,West,P003,Headphones,Electronics,1,2500,0.0,2500.0,1400,1100.0
O03724,2025-01-27,C0299,Ananya Singh,Male,58,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,2,4500,0.05,8550.0,5400,3150.0
O03725,2025-02-05,C0293,Pooja Mehta,Male,48,Kochi,Kerala,South,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O03726,2025-06-09,C0135,Isha Desai,Male,22,Bengaluru,Karnataka,South,P001,Laptop,Electronics,2,55000,0.05,104500.0,84000,20500.0
O03727,2025-01-31,C0416,Nikhil Reddy,Male,19,Jaipur,Rajasthan,North,P004,Smart Watch,Electronics,2,6500,0.05,12350.0,8000,4350.0
O03728,2025-05-07,C0758,Amit Khan,Male,34,Bengaluru,Karnataka,South,P017,Table Lamp,Home Decor,5,1800,0.05,8550.0,4750,3800.0
O03729,2025-09-19,C0034,Priya Gupta,Female,18,Ahmedabad,Gujarat,West,P017,Table Lamp,Home Decor,5,1800,0.15,7650.0,4750,2900.0
O03730,2025-12-11,C0814,Vikram Mehta,Female,50,Ahmedabad,Gujarat,West,P006,Desk,Furniture,3,12000,0.1,32400.0,25500,6900.0
O03731,2025-07-29,C0542,Aditi Kapoor,Male,47,Kolkata,West Bengal,East,P018,Wall Clock,Home Decor,2,1500,0.1,2700.0,1600,1100.0
O03732,2025-05-30,C0492,Priya Verma,Male,37,Delhi,Delhi,North,P016,Jacket,Fashion,1,4500,0.1,4050.0,2700,1350.0
O03733,2025-01-31,C0501,Sneha Sharma,Male,24,Delhi,Delhi,North,P009,Running Shoes,Sports,2,4500,0.1,8100.0,5400,2700.0
O03734,2025-04-10,C0213,Ananya Gupta,Female,22,Kolkata,West Bengal,East,P015,Jeans,Fashion,4,2500,0.05,9500.0,5600,3900.0
O03735,2025-11-25,C0309,Priya Joshi,Male,34,Lucknow,Uttar Pradesh,North,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O03736,2025-10-29,C0693,Priya Iyer,Male,52,Pune,Maharashtra,West,P009,Running Shoes,Sports,2,4500,0.0,9000.0,5400,3600.0
O03737,2025-12-19,C0221,Varun Reddy,Female,26,Hyderabad,Telangana,South,P004,Smart Watch,Electronics,1,6500,0.1,5850.0,4000,1850.0
O03738,2025-08-07,C0356,Rahul Desai,Female,38,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,2,500,0.1,900.0,440,460.0
O03739,2025-09-10,C0014,Nikhil Iyer,Male,20,Pune,Maharashtra,West,P012,Air Fryer,Home Appliances,1,7500,0.05,7125.0,4800,2325.0
O03740,2025-06-20,C0616,Amit Gupta,Female,54,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,2,28000,0.05,53200.0,43000,10200.0
O03741,2025-09-14,C0311,Neha Shah,Male,41,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,2,7500,0.05,14250.0,9600,4650.0
O03742,2025-02-26,C0405,Meera Patel,Male,53,Kolkata,West Bengal,East,P010,Yoga Mat,Sports,4,1200,0.0,4800.0,2600,2200.0
O03743,2025-01-09,C0079,Ananya Nair,Female,26,Ahmedabad,Gujarat,West,P018,Wall Clock,Home Decor,2,1500,0.1,2700.0,1600,1100.0
O03744,2025-01-05,C0984,Simran Reddy,Male,26,Bengaluru,Karnataka,South,P011,Coffee Maker,Home Appliances,3,5500,0.25,12375.0,10200,2175.0
O03745,2025-12-01,C0218,Meera Reddy,Female,19,Kolkata,West Bengal,East,P005,Office Chair,Furniture,1,8500,0.1,7650.0,6000,1650.0
O03746,2025-04-24,C0510,Aditi Nair,Male,57,Delhi,Delhi,North,P014,T-Shirt,Fashion,1,1200,0.1,1080.0,650,430.0
O03747,2025-09-22,C0458,Varun Desai,Female,33,Jaipur,Rajasthan,North,P011,Coffee Maker,Home Appliances,1,5500,0.15,4675.0,3400,1275.0
O03748,2025-06-22,C0676,Varun Sharma,Male,22,Hyderabad,Telangana,South,P004,Smart Watch,Electronics,1,6500,0.15,5525.0,4000,1525.0
O03749,2025-08-08,C0211,Sneha Reddy,Female,57,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,1,7500,0.2,6000.0,4800,1200.0
O03750,2025-07-24,C0641,Aarav Joshi,Female,34,Bhubaneswar,Odisha,East,P017,Table Lamp,Home Decor,2,1800,0.2,2880.0,1900,980.0
O03751,2025-01-24,C0282,Nikhil Joshi,Male,45,Mumbai,Maharashtra,West,P001,Laptop,Electronics,2,55000,0.15,93500.0,84000,9500.0
O03752,2025-06-19,C0306,Meera Reddy,Male,49,Bhubaneswar,Odisha,East,P013,Mixer Grinder,Home Appliances,2,4200,0.25,6300.0,5400,900.0
O03753,2025-04-13,C0549,Simran Nair,Male,50,Delhi,Delhi,North,P008,Backpack,Accessories,1,2200,0.05,2090.0,1200,890.0
O03754,2025-03-01,C0675,Nikhil Patel,Male,57,Pune,Maharashtra,West,P006,Desk,Furniture,1,12000,0.1,10800.0,8500,2300.0
O03755,2025-03-27,C0543,Neha Khan,Male,20,Jaipur,Rajasthan,North,P008,Backpack,Accessories,2,2200,0.2,3520.0,2400,1120.0
O03756,2025-09-12,C0829,Rahul Reddy,Male,27,Lucknow,Uttar Pradesh,North,P007,Bookshelf,Furniture,1,7000,0.1,6300.0,4800,1500.0
O03757,2025-06-14,C0204,Varun Desai,Female,53,Pune,Maharashtra,West,P017,Table Lamp,Home Decor,1,1800,0.25,1350.0,950,400.0
O03758,2025-06-16,C0830,Isha Nair,Male,42,Pune,Maharashtra,West,P005,Office Chair,Furniture,1,8500,0.0,8500.0,6000,2500.0
O03759,2025-03-25,C0090,Simran Nair,Female,51,Pune,Maharashtra,West,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O03760,2025-07-21,C0536,Neha Kapoor,Male,39,Delhi,Delhi,North,P002,Smartphone,Electronics,1,28000,0.0,21000.0,21500,-500.0
O03761,2025-03-31,C0426,Ananya Khan,Male,34,Mumbai,Maharashtra,West,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O03762,2025-03-30,C0378,Isha Joshi,Female,30,Lucknow,Uttar Pradesh,North,P013,Mixer Grinder,Home Appliances,1,4200,0.15,3570.0,2700,870.0
O03763,2025-04-30,C0224,Aarav Shah,Female,21,Hyderabad,Telangana,South,P014,T-Shirt,Fashion,2,1200,0.0,2400.0,1300,1100.0
O03764,2025-06-05,C0386,Nikhil Singh,Male,28,Lucknow,Uttar Pradesh,North,P006,Desk,Furniture,1,12000,0.15,10200.0,8500,1700.0
O03765,2025-07-07,C0112,Sneha Shah,Male,35,Jaipur,Rajasthan,North,P009,Running Shoes,Sports,1,4500,0.2,3600.0,2700,900.0
O03766,2025-07-07,C0271,Ananya Shah,Female,48,Kolkata,West Bengal,East,P004,Smart Watch,Electronics,3,6500,0.1,17550.0,12000,5550.0
O03767,2025-09-19,C0068,Rahul Shah,Male,47,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,3,500,0.0,1500.0,660,840.0
O03768,2025-02-21,C0449,Pooja Khan,Male,23,Chennai,Tamil Nadu,South,P010,Yoga Mat,Sports,1,1200,0.0,1200.0,650,550.0
O03769,2025-05-20,C0066,Raj Kapoor,Male,23,Lucknow,Uttar Pradesh,North,P013,Mixer Grinder,Home Appliances,4,4200,0.2,13440.0,10800,2640.0
O03770,2025-01-19,C0111,Aditi Singh,Female,52,Bengaluru,Karnataka,South,P015,Jeans,Fashion,1,2500,0.15,2125.0,1400,725.0
O03771,2025-03-16,C0059,Neha Reddy,Male,28,Mumbai,Maharashtra,West,P008,Backpack,Accessories,1,2200,0.0,2200.0,1200,1000.0
O03772,2025-08-18,C0281,Rahul Reddy,Male,31,Kolkata,West Bengal,East,P015,Jeans,Fashion,5,2500,0.0,12500.0,7000,5500.0
O03773,2025-05-10,C0748,Varun Khan,Female,59,Mumbai,Maharashtra,West,P014,T-Shirt,Fashion,3,1200,0.15,3060.0,1950,1110.0
O03774,2025-02-24,C0840,Varun Khan,Female,31,Delhi,Delhi,North,P014,T-Shirt,Fashion,1,1200,0.15,1020.0,650,370.0
O03775,2025-09-28,C0049,Aarav Reddy,Male,51,Bhubaneswar,Odisha,East,P010,Yoga Mat,Sports,2,1200,0.05,2280.0,1300,980.0
O03776,2025-04-10,C0510,Aditi Nair,Male,57,Delhi,Delhi,North,P008,Backpack,Accessories,2,2200,0.05,4180.0,2400,1780.0
O03777,2025-03-10,C0562,Raj Mehta,Male,29,Bhubaneswar,Odisha,East,P004,Smart Watch,Electronics,1,6500,0.15,5525.0,4000,1525.0
O03778,2025-10-26,C0413,Nikhil Singh,Female,54,Delhi,Delhi,North,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O03779,2025-01-17,C0543,Neha Khan,Male,20,Jaipur,Rajasthan,North,P012,Air Fryer,Home Appliances,1,7500,0.25,5625.0,4800,825.0
O03780,2025-12-20,C0165,Karan Verma,Female,34,Mumbai,Maharashtra,West,P009,Running Shoes,Sports,3,4500,0.1,12150.0,8100,4050.0
O03781,2025-04-26,C0373,Amit Singh,Male,24,Ahmedabad,Gujarat,West,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O03782,2025-06-01,C0289,Ananya Reddy,Female,40,Hyderabad,Telangana,South,P001,Laptop,Electronics,3,55000,0.1,148500.0,126000,22500.0
O03783,2025-11-26,C0062,Rahul Verma,Male,44,Kolkata,West Bengal,East,P018,Wall Clock,Home Decor,1,1500,0.2,1200.0,800,400.0
O03784,2025-04-26,C0501,Sneha Sharma,Male,24,Delhi,Delhi,North,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O03785,2025-01-30,C0378,Isha Joshi,Female,30,Lucknow,Uttar Pradesh,North,P019,Cushion Set,Home Decor,2,1200,0.05,2280.0,1200,1080.0
O03786,2025-11-19,C0197,Ananya Nair,Female,43,Chennai,Tamil Nadu,South,P017,Table Lamp,Home Decor,2,1800,0.05,3420.0,1900,1520.0
O03787,2025-02-20,C0359,Aarav Singh,Male,36,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,1,2200,0.2,1760.0,1200,560.0
O03788,2025-03-01,C0664,Kavya Patel,Male,21,Mumbai,Maharashtra,West,P004,Smart Watch,Electronics,1,6500,0.1,5850.0,4000,1850.0
O03789,2025-08-17,C0696,Rohan Shah,Female,20,Lucknow,Uttar Pradesh,North,P015,Jeans,Fashion,2,2500,0.1,4500.0,2800,1700.0
O03790,2025-09-16,C0525,Neha Iyer,Male,28,Chennai,Tamil Nadu,South,P006,Desk,Furniture,1,12000,0.1,10800.0,8500,2300.0
O03791,2025-12-26,C0354,Neha Shah,Male,47,Jaipur,Rajasthan,North,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O03792,2025-01-05,C0452,Varun Joshi,Male,49,Bengaluru,Karnataka,South,P016,Jacket,Fashion,2,4500,0.0,9000.0,5400,3600.0
O03793,2025-01-28,C0284,Arjun Desai,Male,32,Hyderabad,Telangana,South,P006,Desk,Furniture,2,12000,0.05,22800.0,17000,5800.0
O03794,2025-09-11,C0087,Amit Shah,Female,54,Jaipur,Rajasthan,North,P019,Cushion Set,Home Decor,1,1200,0.1,1080.0,600,480.0
O03795,2025-12-30,C0284,Arjun Desai,Male,32,Hyderabad,Telangana,South,P017,Table Lamp,Home Decor,2,1800,0.15,3060.0,1900,1160.0
O03796,2025-08-19,C0410,Priya Sharma,Male,27,Pune,Maharashtra,West,P017,Table Lamp,Home Decor,3,1800,0.15,4590.0,2850,1740.0
O03797,2025-12-23,C0475,Simran Shah,Male,20,Chennai,Tamil Nadu,South,P016,Jacket,Fashion,1,4500,0.2,3600.0,2700,900.0
O03798,2025-07-19,C0885,Arjun Nair,Male,25,Lucknow,Uttar Pradesh,North,P018,Wall Clock,Home Decor,2,1500,0.1,2700.0,1600,1100.0
O03799,2025-11-28,C0667,Rahul Singh,Male,38,Delhi,Delhi,North,P016,Jacket,Fashion,1,4500,0.15,3825.0,2700,1125.0
O03800,2025-09-28,C0105,Rahul Sharma,Female,52,Jaipur,Rajasthan,North,P012,Air Fryer,Home Appliances,1,7500,0.0,7500.0,4800,2700.0
O03801,2025-12-05,C0121,Priya Nair,Female,45,Jaipur,Rajasthan,North,P006,Desk,Furniture,1,12000,0.0,12000.0,8500,3500.0
O03802,2025-10-31,C0069,Pooja Joshi,Female,59,Unknown,Uttar Pradesh,North,P019,Cushion Set,Home Decor,1,1200,0.05,1140.0,600,540.0
O03803,2025-02-15,C0621,Simran Gupta,Male,27,Chennai,Tamil Nadu,South,P017,Table Lamp,Home Decor,3,1800,0.1,4860.0,2850,2010.0
O03804,2025-01-28,C0585,Sneha Mehta,Female,25,Hyderabad,Telangana,South,P010,Yoga Mat,Sports,1,1200,0.05,1140.0,650,490.0
O03805,2025-01-07,C0974,Vikram Iyer,Male,34,Kolkata,West Bengal,East,P001,Laptop,Electronics,2,55000,0.05,104500.0,84000,20500.0
O03806,2025-08-20,C0402,Amit Verma,Male,45,Kolkata,West Bengal,East,P013,Mixer Grinder,Home Appliances,1,4200,0.15,3570.0,2700,870.0
O03807,2025-07-18,C0728,Sneha Verma,Male,55,Ahmedabad,Gujarat,West,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O03808,2025-04-04,C0453,Arjun Joshi,Male,42,Bhubaneswar,Odisha,East,P019,Cushion Set,Home Decor,2,1200,0.1,2160.0,1200,960.0
O03809,2025-03-23,C0792,Amit Kapoor,Male,34,Kochi,Kerala,South,P020,Notebook Set,Stationery,3,500,0.1,1350.0,660,690.0
O03810,2025-03-29,C0602,Vikram Shah,Female,53,Delhi,Delhi,North,P003,Headphones,Electronics,3,2500,0.05,7125.0,4200,2925.0
O03811,2025-07-05,C0518,Nikhil Singh,Female,41,Ahmedabad,Gujarat,West,P014,T-Shirt,Fashion,3,1200,0.0,3600.0,1950,1650.0
O03812,2025-08-31,C0442,Amit Nair,Female,29,Mumbai,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0.05,26600.0,21500,5100.0
O03813,2025-03-09,C0604,Vikram Verma,Female,45,Kochi,Kerala,South,P015,Jeans,Fashion,3,2500,0.0,7500.0,4200,3300.0
O03814,2025-11-07,C0313,Aditi Singh,Female,58,Pune,Maharashtra,West,P007,Bookshelf,Furniture,1,7000,0.1,6300.0,4800,1500.0
O03815,2025-07-06,C0066,Raj Kapoor,Male,23,Lucknow,Uttar Pradesh,North,P014,T-Shirt,Fashion,2,1200,0.15,2040.0,1300,740.0
O03816,2025-08-27,C0027,Raj Reddy,Male,51,Kochi,Kerala,South,P008,Backpack,Accessories,4,2200,0.05,8360.0,4800,3560.0
O03817,2025-08-06,C0364,Priya Patel,Female,54,Bengaluru,Karnataka,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O03818,2025-04-18,C0475,Simran Shah,Male,20,Chennai,Tamil Nadu,South,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O03819,2025-11-03,C0054,Aarav Iyer,Female,21,Mumbai,Maharashtra,West,P002,Smartphone,Electronics,2,28000,0.05,53200.0,43000,10200.0
O03820,2025-02-07,C0206,Kavya Gupta,Female,54,Kochi,Kerala,South,P012,Air Fryer,Home Appliances,2,7500,0.0,15000.0,9600,5400.0
O03821,2025-12-15,C0233,Pooja Reddy,Male,30,Pune,Maharashtra,West,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O03822,2025-10-03,C0440,Raj Desai,Male,57,Pune,Maharashtra,West,P010,Yoga Mat,Sports,4,1200,0.15,4080.0,2600,1480.0
O03823,2025-01-10,C0199,Neha Kapoor,Female,24,Ahmedabad,Gujarat,West,P019,Cushion Set,Home Decor,2,1200,0.1,2160.0,1200,960.0
O03824,2025-01-26,C0066,Raj Kapoor,Male,23,Lucknow,Uttar Pradesh,North,P017,Table Lamp,Home Decor,1,1800,0.15,1530.0,950,580.0
O03825,2025-02-17,C0115,Amit Khan,Male,41,Ahmedabad,Gujarat,West,P019,Cushion Set,Home Decor,1,1200,0.0,1200.0,600,600.0
O03826,2025-12-13,C0121,Priya Nair,Female,45,Jaipur,Rajasthan,North,P019,Cushion Set,Home Decor,3,1200,0.1,3240.0,1800,1440.0
O03827,2025-01-14,C0749,Meera Iyer,Female,27,Lucknow,Uttar Pradesh,North,P002,Smartphone,Electronics,1,28000,0.05,26600.0,21500,5100.0
O03828,2025-04-10,C0204,Varun Desai,Female,53,Pune,Maharashtra,West,P003,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0
O03829,2025-07-06,C0594,Amit Joshi,Female,37,Chennai,Tamil Nadu,South,P011,Coffee Maker,Home Appliances,2,5500,0.2,8800.0,6800,2000.0
O03830,2025-01-12,C0445,Neha Sharma,Male,47,Hyderabad,Telangana,South,P019,Cushion Set,Home Decor,2,1200,0.05,2280.0,1200,1080.0
O03831,2025-10-06,C0956,Simran Kapoor,Female,47,Mumbai,Maharashtra,West,P020,Notebook Set,Stationery,2,500,0.0,1000.0,440,560.0
O03832,2025-12-07,C0195,Karan Reddy,Female,36,Jaipur,Rajasthan,North,P001,Laptop,Electronics,1,55000,0.05,52250.0,42000,10250.0
O03833,2025-11-24,C0110,Aarav Verma,Male,34,Bengaluru,Karnataka,South,P008,Backpack,Accessories,2,2200,0.0,4400.0,2400,2000.0
O03834,2025-06-16,C0036,Meera Shah,Female,36,Bhubaneswar,Odisha,East,P004,Smart Watch,Electronics,4,6500,0.05,24700.0,16000,8700.0
O03835,2025-05-02,C0171,Isha Verma,Male,55,Bengaluru,Karnataka,South,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O03836,2025-04-05,C0561,Priya Nair,Male,43,Bengaluru,Karnataka,South,P013,Mixer Grinder,Home Appliances,2,4200,0.25,6300.0,5400,900.0
O03837,2025-01-25,C0058,Rohan Desai,Male,20,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,4,2500,0.1,9000.0,5600,3400.0
O03838,2025-01-17,C0174,Sneha Reddy,Male,30,Lucknow,Uttar Pradesh,North,P010,Yoga Mat,Sports,2,1200,0.05,2280.0,1300,980.0
O03839,2025-01-29,C0766,Arjun Shah,Female,53,Bhubaneswar,Odisha,East,P014,T-Shirt,Fashion,2,1200,0.05,2280.0,1300,980.0
O03840,2025-11-19,C0459,Rahul Reddy,Male,60,Bhubaneswar,Odisha,East,P016,Jacket,Fashion,1,4500,0.05,4275.0,2700,1575.0
O03841,2025-12-07,C0048,Rohan Desai,Female,25,Kolkata,West Bengal,East,P001,Laptop,Electronics,2,55000,0.05,104500.0,84000,20500.0
O03842,2025-11-09,C0033,Aditi Kapoor,Male,18,Bengaluru,Karnataka,South,P019,Cushion Set,Home Decor,2,1200,0.15,2040.0,1200,840.0
O03843,2025-03-13,C0042,Neha Singh,Female,60,Chennai,Tamil Nadu,South,P011,Coffee Maker,Home Appliances,2,5500,0.0,11000.0,6800,4200.0
O03844,2025-09-27,C0895,Simran Gupta,Male,22,Jaipur,Rajasthan,North,P017,Table Lamp,Home Decor,5,1800,0.25,6750.0,4750,2000.0
O03845,2025-09-07,C0759,Sneha Joshi,Female,21,Ahmedabad,Gujarat,West,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O03846,2025-10-22,C0752,Arjun Patel,Female,26,Bengaluru,Karnataka,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O03847,2025-05-24,C0867,Rahul Nair,Male,56,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,1,28000,0.1,25200.0,21500,3700.0
O03848,2025-10-01,C0387,Pooja Desai,Male,39,Hyderabad,Telangana,South,P015,Jeans,Fashion,2,2500,0.15,4250.0,2800,1450.0
O03849,2025-08-11,C0176,Priya Verma,Male,33,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O03850,2025-03-16,C0297,Sneha Desai,Male,51,Kochi,Kerala,South,P018,Wall Clock,Home Decor,2,1500,0.05,2850.0,1600,1250.0
O03851,2025-04-12,C0599,Varun Khan,Female,26,Bhubaneswar,Odisha,East,P015,Jeans,Fashion,1,2500,0.05,2375.0,1400,975.0
O03852,2025-01-20,C0795,Ananya Iyer,Female,32,Bengaluru,Karnataka,South,P017,Table Lamp,Home Decor,1,1800,0.2,1440.0,950,490.0
O03853,2025-04-27,C0326,Varun Joshi,Male,53,Chennai,Tamil Nadu,South,P006,Desk,Furniture,1,12000,0.05,11400.0,8500,2900.0
O03854,2025-06-23,C0414,Ananya Shah,Female,55,Kolkata,West Bengal,East,P006,Desk,Furniture,3,12000,0.1,32400.0,25500,6900.0
O03855,2025-06-22,C0879,Amit Sharma,Male,37,Bengaluru,Karnataka,South,P014,T-Shirt,Fashion,2,1200,0.1,2160.0,1300,860.0
O03856,2025-01-04,C0074,Simran Nair,Male,52,Bengaluru,Karnataka,South,P001,Laptop,Electronics,4,55000,0.0,220000.0,168000,52000.0
O03857,2025-12-06,C0776,Kavya Kapoor,Female,18,Bhubaneswar,Odisha,East,P015,Jeans,Fashion,2,2500,0.05,4750.0,2800,1950.0
O03858,2025-05-28,C0111,Aditi Singh,Female,52,Bengaluru,Karnataka,South,P017,Table Lamp,Home Decor,1,1800,0.05,1710.0,950,760.0
O03859,2025-04-24,C0368,Meera Iyer,Female,52,Delhi,Delhi,North,P009,Running Shoes,Sports,1,4500,0.15,3825.0,2700,1125.0
O03860,2025-11-17,C0154,Arjun Nair,Male,28,Lucknow,Uttar Pradesh,North,P015,Jeans,Fashion,5,2500,0.1,11250.0,7000,4250.0
O03861,2025-06-16,C0479,Aarav Singh,Male,51,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,2,2500,0.15,4250.0,2800,1450.0
O03862,2025-10-27,C0436,Pooja Patel,Female,37,Kochi,Kerala,South,P007,Bookshelf,Furniture,1,7000,0.15,5950.0,4800,1150.0
O03863,2025-04-28,C0280,Rohan Khan,Male,49,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,2,500,0.05,950.0,440,510.0
O03864,2025-04-10,C0777,Rohan Mehta,Female,40,Pune,Maharashtra,West,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O03865,2025-10-01,C0536,Neha Kapoor,Male,39,Delhi,Delhi,North,P010,Yoga Mat,Sports,1,1200,0.15,1020.0,650,370.0
O03866,2025-06-24,C0602,Vikram Shah,Female,53,Delhi,Delhi,North,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O03867,2025-06-08,C0105,Rahul Sharma,Female,52,Jaipur,Rajasthan,North,P010,Yoga Mat,Sports,3,1200,0.1,3240.0,1950,1290.0
O03868,2025-08-15,C0805,Nikhil Desai,Female,31,Lucknow,Uttar Pradesh,North,P006,Desk,Furniture,1,12000,0.15,10200.0,8500,1700.0
O03869,2025-02-07,C0116,Nikhil Gupta,Female,36,Kochi,Kerala,South,P005,Office Chair,Furniture,1,8500,0.0,8500.0,6000,2500.0
O03870,2025-07-17,C0157,Aarav Kapoor,Female,44,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O03871,2025-05-16,C0088,Rohan Kapoor,Female,58,Mumbai,Maharashtra,West,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O03872,2025-04-14,C0330,Neha Nair,Male,36,Chennai,Tamil Nadu,South,P012,Air Fryer,Home Appliances,2,7500,0.1,13500.0,9600,3900.0
O03873,2025-07-12,C0811,Arjun Verma,Male,46,Lucknow,Uttar Pradesh,North,P011,Coffee Maker,Home Appliances,1,5500,0.05,5225.0,3400,1825.0
O03874,2025-09-07,C0179,Arjun Reddy,Male,46,Hyderabad,Telangana,South,P015,Jeans,Fashion,1,2500,0.15,2125.0,1400,725.0
O03875,2025-01-13,C0275,Ananya Shah,Male,27,Bhubaneswar,Odisha,East,P010,Yoga Mat,Sports,4,1200,0.1,4320.0,2600,1720.0
O03876,2025-02-24,C0753,Kavya Joshi,Male,34,Mumbai,Maharashtra,West,P005,Office Chair,Furniture,1,8500,0.15,7225.0,6000,1225.0
O03877,2025-12-10,C0493,Aditi Iyer,Male,28,Ahmedabad,Gujarat,West,P003,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0
O03878,2025-03-26,C0636,Neha Nair,Male,52,Hyderabad,Telangana,South,P013,Mixer Grinder,Home Appliances,1,4200,0.2,3360.0,2700,660.0
O03879,2025-04-19,C0151,Arjun Desai,Male,40,Bhubaneswar,Odisha,East,P015,Jeans,Fashion,2,2500,0.15,4250.0,2800,1450.0
O03880,2025-02-12,C0596,Rahul Singh,Female,39,Bhubaneswar,Odisha,East,P011,Coffee Maker,Home Appliances,3,5500,0.05,15675.0,10200,5475.0
O03881,2025-03-12,C0161,Aarav Reddy,Female,24,Kochi,Kerala,South,P015,Jeans,Fashion,1,2500,0.2,2000.0,1400,600.0
O03882,2025-09-25,C0976,Kavya Verma,Male,44,Ahmedabad,Gujarat,West,P003,Headphones,Electronics,3,2500,0.1,6750.0,4200,2550.0
O03883,2025-02-28,C0437,Nikhil Kapoor,Female,45,Pune,Maharashtra,West,P019,Cushion Set,Home Decor,2,1200,0.1,2160.0,1200,960.0
O03884,2025-02-13,C0574,Amit Kapoor,Female,46,Kolkata,West Bengal,East,P012,Air Fryer,Home Appliances,2,7500,0.2,12000.0,9600,2400.0
O03885,2025-09-29,C0082,Aditi Shah,Male,34,Jaipur,Rajasthan,North,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O03886,2025-01-14,C0178,Nikhil Kapoor,Female,39,Kolkata,West Bengal,East,P009,Running Shoes,Sports,1,4500,0.05,4275.0,2700,1575.0
O03887,2025-04-22,C0097,Sneha Khan,Male,38,Delhi,Delhi,North,P017,Table Lamp,Home Decor,2,1800,0.1,3240.0,1900,1340.0
O03888,2025-11-10,C0288,Varun Sharma,Male,30,Chennai,Tamil Nadu,South,P019,Cushion Set,Home Decor,3,1200,0.15,3060.0,1800,1260.0
O03889,2025-08-16,C0204,Varun Desai,Female,53,Pune,Maharashtra,West,P005,Office Chair,Furniture,2,8500,0.1,15300.0,12000,3300.0
O03890,2025-06-18,C0615,Aarav Sharma,Female,39,Kolkata,West Bengal,East,P014,T-Shirt,Fashion,1,1200,0.1,1080.0,650,430.0
O03891,2025-10-18,C0075,Ananya Kapoor,Male,40,Pune,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0.1,25200.0,21500,3700.0
